% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "1"
% phi1    Phi     phi2    value
40.00000 5.00000 15.00000 0.55368
45.00000 5.00000 15.00000 0.48987
50.00000 5.00000 15.00000 0.46681
55.00000 5.00000 15.00000 0.45892
60.00000 5.00000 15.00000 0.44979
65.00000 5.00000 15.00000 0.44156
70.00000 5.00000 15.00000 0.43640
75.00000 5.00000 15.00000 0.42230
80.00000 5.00000 15.00000 0.39182
85.00000 5.00000 15.00000 0.36004
90.00000 5.00000 15.00000 0.34774
95.00000 5.00000 15.00000 0.36033
100.00000 5.00000 15.00000 0.38882
105.00000 5.00000 15.00000 0.42224
110.00000 5.00000 15.00000 0.46366
115.00000 5.00000 15.00000 0.51141
120.00000 5.00000 15.00000 0.53464
125.00000 5.00000 15.00000 0.51218
130.00000 5.00000 15.00000 0.44788
135.00000 5.00000 15.00000 0.39377
140.00000 5.00000 15.00000 0.37035
145.00000 5.00000 15.00000 0.36286
150.00000 5.00000 15.00000 0.36122
155.00000 5.00000 15.00000 0.36723
160.00000 5.00000 15.00000 0.38165
165.00000 5.00000 15.00000 0.39128
170.00000 5.00000 15.00000 0.38242
175.00000 5.00000 15.00000 0.36415
180.00000 5.00000 15.00000 0.35843
185.00000 5.00000 15.00000 0.37542
190.00000 5.00000 15.00000 0.40880
195.00000 5.00000 15.00000 0.44755
200.00000 5.00000 15.00000 0.49201
205.00000 5.00000 15.00000 0.52905
210.00000 5.00000 15.00000 0.53996
215.00000 5.00000 15.00000 0.53342
220.00000 5.00000 15.00000 0.47439
225.00000 5.00000 15.00000 0.41481
230.00000 5.00000 15.00000 0.38741
235.00000 5.00000 15.00000 0.37615
240.00000 5.00000 15.00000 0.37068
245.00000 5.00000 15.00000 0.37557
250.00000 5.00000 15.00000 0.39165
255.00000 5.00000 15.00000 0.40154
260.00000 5.00000 15.00000 0.38881
265.00000 5.00000 15.00000 0.36594
270.00000 5.00000 15.00000 0.35917
275.00000 5.00000 15.00000 0.37866
280.00000 5.00000 15.00000 0.41474
285.00000 5.00000 15.00000 0.45290
290.00000 5.00000 15.00000 0.49615
295.00000 5.00000 15.00000 0.54560
300.00000 5.00000 15.00000 0.57125
305.00000 5.00000 15.00000 0.54819
310.00000 5.00000 15.00000 0.48379
315.00000 5.00000 15.00000 0.43624
320.00000 5.00000 15.00000 0.42647
325.00000 5.00000 15.00000 0.43801
330.00000 5.00000 15.00000 0.45793
335.00000 5.00000 15.00000 0.48652
340.00000 5.00000 15.00000 0.51998
345.00000 5.00000 15.00000 0.53268
350.00000 5.00000 15.00000 0.50683
355.00000 5.00000 15.00000 0.46772
0.00000 10.00000 15.00000 0.61821
5.00000 10.00000 15.00000 0.64380
10.00000 10.00000 15.00000 0.68865
15.00000 10.00000 15.00000 0.74001
20.00000 10.00000 15.00000 0.80983
25.00000 10.00000 15.00000 0.89883
30.00000 10.00000 15.00000 0.94195
35.00000 10.00000 15.00000 0.87722
40.00000 10.00000 15.00000 0.75920
45.00000 10.00000 15.00000 0.67906
50.00000 10.00000 15.00000 0.64230
55.00000 10.00000 15.00000 0.61446
60.00000 10.00000 15.00000 0.57589
65.00000 10.00000 15.00000 0.53439
70.00000 10.00000 15.00000 0.50110
75.00000 10.00000 15.00000 0.46640
80.00000 10.00000 15.00000 0.41960
85.00000 10.00000 15.00000 0.37344
90.00000 10.00000 15.00000 0.34879
95.00000 10.00000 15.00000 0.35014
100.00000 10.00000 15.00000 0.36871
105.00000 10.00000 15.00000 0.39523
110.00000 10.00000 15.00000 0.43113
115.00000 10.00000 15.00000 0.47595
120.00000 10.00000 15.00000 0.50155
125.00000 10.00000 15.00000 0.48165
130.00000 10.00000 15.00000 0.42848
135.00000 10.00000 15.00000 0.38615
140.00000 10.00000 15.00000 0.37212
145.00000 10.00000 15.00000 0.37844
150.00000 10.00000 15.00000 0.39791
155.00000 10.00000 15.00000 0.43047
160.00000 10.00000 15.00000 0.47388
165.00000 10.00000 15.00000 0.50840
170.00000 10.00000 15.00000 0.50973
175.00000 10.00000 15.00000 0.48546
180.00000 10.00000 15.00000 0.46771
185.00000 10.00000 15.00000 0.47418
190.00000 10.00000 15.00000 0.50112
195.00000 10.00000 15.00000 0.53980
200.00000 10.00000 15.00000 0.59094
205.00000 10.00000 15.00000 0.64150
210.00000 10.00000 15.00000 0.66424
215.00000 10.00000 15.00000 0.64890
220.00000 10.00000 15.00000 0.57103
225.00000 10.00000 15.00000 0.49473
230.00000 10.00000 15.00000 0.45377
235.00000 10.00000 15.00000 0.43074
240.00000 10.00000 15.00000 0.41488
245.00000 10.00000 15.00000 0.41146
250.00000 10.00000 15.00000 0.42194
255.00000 10.00000 15.00000 0.43012
260.00000 10.00000 15.00000 0.41859
265.00000 10.00000 15.00000 0.39509
270.00000 10.00000 15.00000 0.38342
275.00000 10.00000 15.00000 0.39540
280.00000 10.00000 15.00000 0.42499
285.00000 10.00000 15.00000 0.45959
290.00000 10.00000 15.00000 0.49733
295.00000 10.00000 15.00000 0.52317
300.00000 10.00000 15.00000 0.51942
305.00000 10.00000 15.00000 0.51723
310.00000 10.00000 15.00000 0.48279
315.00000 10.00000 15.00000 0.44746
320.00000 10.00000 15.00000 0.44648
325.00000 10.00000 15.00000 0.47256
330.00000 10.00000 15.00000 0.51447
335.00000 10.00000 15.00000 0.56937
340.00000 10.00000 15.00000 0.63079
345.00000 10.00000 15.00000 0.66945
350.00000 10.00000 15.00000 0.66055
355.00000 10.00000 15.00000 0.62820
0.00000 15.00000 15.00000 0.70518
5.00000 15.00000 15.00000 0.76075
10.00000 15.00000 15.00000 0.84492
15.00000 15.00000 15.00000 0.94739
20.00000 15.00000 15.00000 1.07678
25.00000 15.00000 15.00000 1.22904
30.00000 15.00000 15.00000 1.32115
35.00000 15.00000 15.00000 1.26774
40.00000 15.00000 15.00000 1.13134
45.00000 15.00000 15.00000 1.02372
50.00000 15.00000 15.00000 0.95075
55.00000 15.00000 15.00000 0.87304
60.00000 15.00000 15.00000 0.77285
65.00000 15.00000 15.00000 0.67547
70.00000 15.00000 15.00000 0.60629
75.00000 15.00000 15.00000 0.54756
80.00000 15.00000 15.00000 0.47509
85.00000 15.00000 15.00000 0.40321
90.00000 15.00000 15.00000 0.36031
95.00000 15.00000 15.00000 0.35127
100.00000 15.00000 15.00000 0.36288
105.00000 15.00000 15.00000 0.38132
110.00000 15.00000 15.00000 0.40552
115.00000 15.00000 15.00000 0.43879
120.00000 15.00000 15.00000 0.46062
125.00000 15.00000 15.00000 0.44362
130.00000 15.00000 15.00000 0.40219
135.00000 15.00000 15.00000 0.37288
140.00000 15.00000 15.00000 0.37049
145.00000 15.00000 15.00000 0.39296
150.00000 15.00000 15.00000 0.43728
155.00000 15.00000 15.00000 0.50337
160.00000 15.00000 15.00000 0.58579
165.00000 15.00000 15.00000 0.65359
170.00000 15.00000 15.00000 0.66710
175.00000 15.00000 15.00000 0.63557
180.00000 15.00000 15.00000 0.60713
185.00000 15.00000 15.00000 0.60848
190.00000 15.00000 15.00000 0.63585
195.00000 15.00000 15.00000 0.67931
200.00000 15.00000 15.00000 0.74226
205.00000 15.00000 15.00000 0.82766
210.00000 15.00000 15.00000 0.89276
215.00000 15.00000 15.00000 0.86949
220.00000 15.00000 15.00000 0.76505
225.00000 15.00000 15.00000 0.66453
230.00000 15.00000 15.00000 0.60399
235.00000 15.00000 15.00000 0.56593
240.00000 15.00000 15.00000 0.53446
245.00000 15.00000 15.00000 0.51281
250.00000 15.00000 15.00000 0.50591
255.00000 15.00000 15.00000 0.50170
260.00000 15.00000 15.00000 0.48357
265.00000 15.00000 15.00000 0.45571
270.00000 15.00000 15.00000 0.43767
275.00000 15.00000 15.00000 0.44110
280.00000 15.00000 15.00000 0.46079
285.00000 15.00000 15.00000 0.48490
290.00000 15.00000 15.00000 0.51034
295.00000 15.00000 15.00000 0.52333
300.00000 15.00000 15.00000 0.50600
305.00000 15.00000 15.00000 0.49327
310.00000 15.00000 15.00000 0.45975
315.00000 15.00000 15.00000 0.42509
320.00000 15.00000 15.00000 0.41994
325.00000 15.00000 15.00000 0.44062
330.00000 15.00000 15.00000 0.47787
335.00000 15.00000 15.00000 0.52844
340.00000 15.00000 15.00000 0.59117
345.00000 15.00000 15.00000 0.64915
350.00000 15.00000 15.00000 0.67796
355.00000 15.00000 15.00000 0.68450
0.00000 20.00000 15.00000 0.67337
5.00000 20.00000 15.00000 0.78040
10.00000 20.00000 15.00000 0.94212
15.00000 20.00000 15.00000 1.14296
20.00000 20.00000 15.00000 1.37991
25.00000 20.00000 15.00000 1.65045
30.00000 20.00000 15.00000 1.86000
35.00000 20.00000 15.00000 1.87432
40.00000 20.00000 15.00000 1.73689
45.00000 20.00000 15.00000 1.57794
50.00000 20.00000 15.00000 1.42778
55.00000 20.00000 15.00000 1.25960
60.00000 20.00000 15.00000 1.06608
65.00000 20.00000 15.00000 0.89477
70.00000 20.00000 15.00000 0.78089
75.00000 20.00000 15.00000 0.68818
80.00000 20.00000 15.00000 0.57661
85.00000 20.00000 15.00000 0.46638
90.00000 20.00000 15.00000 0.39707
95.00000 20.00000 15.00000 0.37541
100.00000 20.00000 15.00000 0.38045
105.00000 20.00000 15.00000 0.38878
110.00000 20.00000 15.00000 0.39466
115.00000 20.00000 15.00000 0.40623
120.00000 20.00000 15.00000 0.41394
125.00000 20.00000 15.00000 0.39745
130.00000 20.00000 15.00000 0.36688
135.00000 20.00000 15.00000 0.34716
140.00000 20.00000 15.00000 0.34942
145.00000 20.00000 15.00000 0.37442
150.00000 20.00000 15.00000 0.42252
155.00000 20.00000 15.00000 0.49603
160.00000 20.00000 15.00000 0.59106
165.00000 20.00000 15.00000 0.67521
170.00000 20.00000 15.00000 0.70135
175.00000 20.00000 15.00000 0.67814
180.00000 20.00000 15.00000 0.66395
185.00000 20.00000 15.00000 0.69085
190.00000 20.00000 15.00000 0.75082
195.00000 20.00000 15.00000 0.82632
200.00000 20.00000 15.00000 0.91913
205.00000 20.00000 15.00000 1.04666
210.00000 20.00000 15.00000 1.17476
215.00000 20.00000 15.00000 1.20397
220.00000 20.00000 15.00000 1.11153
225.00000 20.00000 15.00000 0.98890
230.00000 20.00000 15.00000 0.90194
235.00000 20.00000 15.00000 0.84378
240.00000 20.00000 15.00000 0.78425
245.00000 20.00000 15.00000 0.72260
250.00000 20.00000 15.00000 0.67760
255.00000 20.00000 15.00000 0.64691
260.00000 20.00000 15.00000 0.61274
265.00000 20.00000 15.00000 0.57360
270.00000 20.00000 15.00000 0.54811
275.00000 20.00000 15.00000 0.54680
280.00000 20.00000 15.00000 0.55806
285.00000 20.00000 15.00000 0.56274
290.00000 20.00000 15.00000 0.56258
295.00000 20.00000 15.00000 0.56098
300.00000 20.00000 15.00000 0.53449
305.00000 20.00000 15.00000 0.48665
310.00000 20.00000 15.00000 0.43030
315.00000 20.00000 15.00000 0.38624
320.00000 20.00000 15.00000 0.36905
325.00000 20.00000 15.00000 0.37287
330.00000 20.00000 15.00000 0.38887
335.00000 20.00000 15.00000 0.41559
340.00000 20.00000 15.00000 0.45852
345.00000 20.00000 15.00000 0.51648
350.00000 20.00000 15.00000 0.57145
355.00000 20.00000 15.00000 0.61491
0.00000 25.00000 15.00000 0.63251
5.00000 25.00000 15.00000 0.79396
10.00000 25.00000 15.00000 1.04501
15.00000 25.00000 15.00000 1.36383
20.00000 25.00000 15.00000 1.73273
25.00000 25.00000 15.00000 2.14908
30.00000 25.00000 15.00000 2.52065
35.00000 25.00000 15.00000 2.66327
40.00000 25.00000 15.00000 2.54965
45.00000 25.00000 15.00000 2.31418
50.00000 25.00000 15.00000 2.04709
55.00000 25.00000 15.00000 1.75788
60.00000 25.00000 15.00000 1.45648
65.00000 25.00000 15.00000 1.20490
70.00000 25.00000 15.00000 1.03687
75.00000 25.00000 15.00000 0.89979
80.00000 25.00000 15.00000 0.74237
85.00000 25.00000 15.00000 0.58862
90.00000 25.00000 15.00000 0.48616
95.00000 25.00000 15.00000 0.44511
100.00000 25.00000 15.00000 0.43822
105.00000 25.00000 15.00000 0.43116
110.00000 25.00000 15.00000 0.41522
115.00000 25.00000 15.00000 0.40182
120.00000 25.00000 15.00000 0.38950
125.00000 25.00000 15.00000 0.36691
130.00000 25.00000 15.00000 0.34032
135.00000 25.00000 15.00000 0.32388
140.00000 25.00000 15.00000 0.32300
145.00000 25.00000 15.00000 0.33824
150.00000 25.00000 15.00000 0.37093
155.00000 25.00000 15.00000 0.42469
160.00000 25.00000 15.00000 0.50097
165.00000 25.00000 15.00000 0.57947
170.00000 25.00000 15.00000 0.61972
175.00000 25.00000 15.00000 0.62501
180.00000 25.00000 15.00000 0.65217
185.00000 25.00000 15.00000 0.73740
190.00000 25.00000 15.00000 0.86958
195.00000 25.00000 15.00000 1.02309
200.00000 25.00000 15.00000 1.19213
205.00000 25.00000 15.00000 1.39941
210.00000 25.00000 15.00000 1.63087
215.00000 25.00000 15.00000 1.76829
220.00000 25.00000 15.00000 1.72739
225.00000 25.00000 15.00000 1.58652
230.00000 25.00000 15.00000 1.45850
235.00000 25.00000 15.00000 1.35607
240.00000 25.00000 15.00000 1.23111
245.00000 25.00000 15.00000 1.08846
250.00000 25.00000 15.00000 0.97614
255.00000 25.00000 15.00000 0.90525
260.00000 25.00000 15.00000 0.84776
265.00000 25.00000 15.00000 0.79054
270.00000 25.00000 15.00000 0.75495
275.00000 25.00000 15.00000 0.75646
280.00000 25.00000 15.00000 0.76759
285.00000 25.00000 15.00000 0.74791
290.00000 25.00000 15.00000 0.70338
295.00000 25.00000 15.00000 0.65423
300.00000 25.00000 15.00000 0.58490
305.00000 25.00000 15.00000 0.50588
310.00000 25.00000 15.00000 0.43025
315.00000 25.00000 15.00000 0.37089
320.00000 25.00000 15.00000 0.33954
325.00000 25.00000 15.00000 0.32990
330.00000 25.00000 15.00000 0.33191
335.00000 25.00000 15.00000 0.34386
340.00000 25.00000 15.00000 0.37318
345.00000 25.00000 15.00000 0.42472
350.00000 25.00000 15.00000 0.48574
355.00000 25.00000 15.00000 0.54544
0.00000 30.00000 15.00000 0.65065
5.00000 30.00000 15.00000 0.84691
10.00000 30.00000 15.00000 1.14966
15.00000 30.00000 15.00000 1.53843
20.00000 30.00000 15.00000 1.99431
25.00000 30.00000 15.00000 2.50733
30.00000 30.00000 15.00000 2.99585
35.00000 30.00000 15.00000 3.26787
40.00000 30.00000 15.00000 3.21915
45.00000 30.00000 15.00000 2.96004
50.00000 30.00000 15.00000 2.62347
55.00000 30.00000 15.00000 2.24967
60.00000 30.00000 15.00000 1.87222
65.00000 30.00000 15.00000 1.56451
70.00000 30.00000 15.00000 1.35345
75.00000 30.00000 15.00000 1.18200
80.00000 30.00000 15.00000 0.99356
85.00000 30.00000 15.00000 0.80695
90.00000 30.00000 15.00000 0.67296
95.00000 30.00000 15.00000 0.60427
100.00000 30.00000 15.00000 0.57105
105.00000 30.00000 15.00000 0.53645
110.00000 30.00000 15.00000 0.49306
115.00000 30.00000 15.00000 0.45358
120.00000 30.00000 15.00000 0.41635
125.00000 30.00000 15.00000 0.37751
130.00000 30.00000 15.00000 0.34415
135.00000 30.00000 15.00000 0.32349
140.00000 30.00000 15.00000 0.31619
145.00000 30.00000 15.00000 0.32175
150.00000 30.00000 15.00000 0.34130
155.00000 30.00000 15.00000 0.37808
160.00000 30.00000 15.00000 0.43609
165.00000 30.00000 15.00000 0.50771
170.00000 30.00000 15.00000 0.56540
175.00000 30.00000 15.00000 0.60811
180.00000 30.00000 15.00000 0.68642
185.00000 30.00000 15.00000 0.83938
190.00000 30.00000 15.00000 1.05726
195.00000 30.00000 15.00000 1.31761
200.00000 30.00000 15.00000 1.61132
205.00000 30.00000 15.00000 1.94619
210.00000 30.00000 15.00000 2.31270
215.00000 30.00000 15.00000 2.58878
220.00000 30.00000 15.00000 2.63231
225.00000 30.00000 15.00000 2.49624
230.00000 30.00000 15.00000 2.32069
235.00000 30.00000 15.00000 2.13068
240.00000 30.00000 15.00000 1.89030
245.00000 30.00000 15.00000 1.63489
250.00000 30.00000 15.00000 1.44338
255.00000 30.00000 15.00000 1.33241
260.00000 30.00000 15.00000 1.25141
265.00000 30.00000 15.00000 1.17246
270.00000 30.00000 15.00000 1.12725
275.00000 30.00000 15.00000 1.13939
280.00000 30.00000 15.00000 1.16114
285.00000 30.00000 15.00000 1.11966
290.00000 30.00000 15.00000 1.01487
295.00000 30.00000 15.00000 0.87614
300.00000 30.00000 15.00000 0.71174
305.00000 30.00000 15.00000 0.59128
310.00000 30.00000 15.00000 0.49669
315.00000 30.00000 15.00000 0.40943
320.00000 30.00000 15.00000 0.35661
325.00000 30.00000 15.00000 0.33461
330.00000 30.00000 15.00000 0.33110
335.00000 30.00000 15.00000 0.34186
340.00000 30.00000 15.00000 0.37049
345.00000 30.00000 15.00000 0.42032
350.00000 30.00000 15.00000 0.48061
355.00000 30.00000 15.00000 0.54543
0.00000 35.00000 15.00000 0.69149
5.00000 35.00000 15.00000 0.87677
10.00000 35.00000 15.00000 1.14769
15.00000 35.00000 15.00000 1.49202
20.00000 35.00000 15.00000 1.90459
25.00000 35.00000 15.00000 2.37155
30.00000 35.00000 15.00000 2.81866
35.00000 35.00000 15.00000 3.12926
40.00000 35.00000 15.00000 3.19629
45.00000 35.00000 15.00000 3.06381
50.00000 35.00000 15.00000 2.82594
55.00000 35.00000 15.00000 2.50627
60.00000 35.00000 15.00000 2.16266
65.00000 35.00000 15.00000 1.88428
70.00000 35.00000 15.00000 1.69291
75.00000 35.00000 15.00000 1.53478
80.00000 35.00000 15.00000 1.35444
85.00000 35.00000 15.00000 1.16168
90.00000 35.00000 15.00000 1.00606
95.00000 35.00000 15.00000 0.90725
100.00000 35.00000 15.00000 0.83354
105.00000 35.00000 15.00000 0.75496
110.00000 35.00000 15.00000 0.67825
115.00000 35.00000 15.00000 0.61205
120.00000 35.00000 15.00000 0.53790
125.00000 35.00000 15.00000 0.46223
130.00000 35.00000 15.00000 0.40580
135.00000 35.00000 15.00000 0.36913
140.00000 35.00000 15.00000 0.34988
145.00000 35.00000 15.00000 0.34849
150.00000 35.00000 15.00000 0.36584
155.00000 35.00000 15.00000 0.40174
160.00000 35.00000 15.00000 0.45707
165.00000 35.00000 15.00000 0.52788
170.00000 35.00000 15.00000 0.59674
175.00000 35.00000 15.00000 0.66451
180.00000 35.00000 15.00000 0.77717
185.00000 35.00000 15.00000 0.97104
190.00000 35.00000 15.00000 1.23654
195.00000 35.00000 15.00000 1.56929
200.00000 35.00000 15.00000 1.98117
205.00000 35.00000 15.00000 2.42734
210.00000 35.00000 15.00000 2.88594
215.00000 35.00000 15.00000 3.31350
220.00000 35.00000 15.00000 3.48149
225.00000 35.00000 15.00000 3.40197
230.00000 35.00000 15.00000 3.21355
235.00000 35.00000 15.00000 2.94753
240.00000 35.00000 15.00000 2.61768
245.00000 35.00000 15.00000 2.29676
250.00000 35.00000 15.00000 2.07370
255.00000 35.00000 15.00000 1.95206
260.00000 35.00000 15.00000 1.85850
265.00000 35.00000 15.00000 1.76016
270.00000 35.00000 15.00000 1.71031
275.00000 35.00000 15.00000 1.74527
280.00000 35.00000 15.00000 1.79403
285.00000 35.00000 15.00000 1.75364
290.00000 35.00000 15.00000 1.60799
295.00000 35.00000 15.00000 1.35735
300.00000 35.00000 15.00000 1.04706
305.00000 35.00000 15.00000 0.83214
310.00000 35.00000 15.00000 0.67598
315.00000 35.00000 15.00000 0.53459
320.00000 35.00000 15.00000 0.44113
325.00000 35.00000 15.00000 0.39585
330.00000 35.00000 15.00000 0.38437
335.00000 35.00000 15.00000 0.39741
340.00000 35.00000 15.00000 0.42938
345.00000 35.00000 15.00000 0.47627
350.00000 35.00000 15.00000 0.52853
355.00000 35.00000 15.00000 0.58784
0.00000 40.00000 15.00000 0.69335
5.00000 40.00000 15.00000 0.83149
10.00000 40.00000 15.00000 1.01096
15.00000 40.00000 15.00000 1.22559
20.00000 40.00000 15.00000 1.47978
25.00000 40.00000 15.00000 1.77156
30.00000 40.00000 15.00000 2.01033
35.00000 40.00000 15.00000 2.23217
40.00000 40.00000 15.00000 2.41240
45.00000 40.00000 15.00000 2.48672
50.00000 40.00000 15.00000 2.45632
55.00000 40.00000 15.00000 2.31696
60.00000 40.00000 15.00000 2.13089
65.00000 40.00000 15.00000 1.98858
70.00000 40.00000 15.00000 1.89978
75.00000 40.00000 15.00000 1.82027
80.00000 40.00000 15.00000 1.69760
85.00000 40.00000 15.00000 1.54321
90.00000 40.00000 15.00000 1.40654
95.00000 40.00000 15.00000 1.30723
100.00000 40.00000 15.00000 1.21717
105.00000 40.00000 15.00000 1.11434
110.00000 40.00000 15.00000 1.02427
115.00000 40.00000 15.00000 0.94305
120.00000 40.00000 15.00000 0.80952
125.00000 40.00000 15.00000 0.65666
130.00000 40.00000 15.00000 0.56156
135.00000 40.00000 15.00000 0.50018
140.00000 40.00000 15.00000 0.45088
145.00000 40.00000 15.00000 0.43181
150.00000 40.00000 15.00000 0.44587
155.00000 40.00000 15.00000 0.47847
160.00000 40.00000 15.00000 0.52615
165.00000 40.00000 15.00000 0.58383
170.00000 40.00000 15.00000 0.63872
175.00000 40.00000 15.00000 0.69784
180.00000 40.00000 15.00000 0.80387
185.00000 40.00000 15.00000 0.99661
190.00000 40.00000 15.00000 1.24930
195.00000 40.00000 15.00000 1.56625
200.00000 40.00000 15.00000 2.01858
205.00000 40.00000 15.00000 2.43140
210.00000 40.00000 15.00000 2.77010
215.00000 40.00000 15.00000 3.31172
220.00000 40.00000 15.00000 3.67461
225.00000 40.00000 15.00000 3.69181
230.00000 40.00000 15.00000 3.53558
235.00000 40.00000 15.00000 3.28773
240.00000 40.00000 15.00000 3.00309
245.00000 40.00000 15.00000 2.73833
250.00000 40.00000 15.00000 2.56867
255.00000 40.00000 15.00000 2.47881
260.00000 40.00000 15.00000 2.40417
265.00000 40.00000 15.00000 2.32086
270.00000 40.00000 15.00000 2.29975
275.00000 40.00000 15.00000 2.40115
280.00000 40.00000 15.00000 2.54258
285.00000 40.00000 15.00000 2.60298
290.00000 40.00000 15.00000 2.52696
295.00000 40.00000 15.00000 2.19365
300.00000 40.00000 15.00000 1.63521
305.00000 40.00000 15.00000 1.22756
310.00000 40.00000 15.00000 0.99645
315.00000 40.00000 15.00000 0.80015
320.00000 40.00000 15.00000 0.63862
325.00000 40.00000 15.00000 0.54511
330.00000 40.00000 15.00000 0.50147
335.00000 40.00000 15.00000 0.49711
340.00000 40.00000 15.00000 0.51279
345.00000 40.00000 15.00000 0.53855
350.00000 40.00000 15.00000 0.56846
355.00000 40.00000 15.00000 0.60854
